country,date,sector,mtco2
France,23/06/2019,Domestic Aviation,0.007276
France,24/06/2019,Domestic Aviation,0.00800497
France,25/06/2019,Domestic Aviation,0.00739968
France,26/06/2019,Domestic Aviation,0.0075328
France,27/06/2019,Domestic Aviation,0.00785183
France,28/06/2019,Domestic Aviation,0.00804939
France,29/06/2019,Domestic Aviation,0.00735912
France,30/06/2019,Domestic Aviation,0.00705291
France,01/07/2019,Domestic Aviation,0.0077506
France,02/07/2019,Domestic Aviation,0.00771239
France,03/07/2019,Domestic Aviation,0.00778685
France,04/07/2019,Domestic Aviation,0.00805983
France,05/07/2019,Domestic Aviation,0.00804773
France,06/07/2019,Domestic Aviation,0.00742794
France,07/07/2019,Domestic Aviation,0.00691031
France,08/07/2019,Domestic Aviation,0.00775373
France,09/07/2019,Domestic Aviation,0.00770462
France,10/07/2019,Domestic Aviation,0.00775766
France,11/07/2019,Domestic Aviation,0.00772326
France,12/07/2019,Domestic Aviation,0.00809473
France,13/07/2019,Domestic Aviation,0.00722391
France,14/07/2019,Domestic Aviation,0.00695643
France,15/07/2019,Domestic Aviation,0.00748609
France,16/07/2019,Domestic Aviation,0.00727027
France,17/07/2019,Domestic Aviation,0.00704374
France,18/07/2019,Domestic Aviation,0.00744081
France,19/07/2019,Domestic Aviation,0.007714
France,20/07/2019,Domestic Aviation,0.00721428
France,21/07/2019,Domestic Aviation,0.006721
France,22/07/2019,Domestic Aviation,0.00697923
France,23/07/2019,Domestic Aviation,0.00671657
France,24/07/2019,Domestic Aviation,0.00653577
France,25/07/2019,Domestic Aviation,0.00704598
France,26/07/2019,Domestic Aviation,0.00720967
France,27/07/2019,Domestic Aviation,0.00693575
France,28/07/2019,Domestic Aviation,0.00692531
France,29/07/2019,Domestic Aviation,0.00633166
France,30/07/2019,Domestic Aviation,0.00581127
France,31/07/2019,Domestic Aviation,0.00585614
France,01/08/2019,Domestic Aviation,0.00612169
France,02/08/2019,Domestic Aviation,0.00648878
France,03/08/2019,Domestic Aviation,0.00736274
France,04/08/2019,Domestic Aviation,0.0065173
France,05/08/2019,Domestic Aviation,0.00575678
France,06/08/2019,Domestic Aviation,0.00523599
France,07/08/2019,Domestic Aviation,0.0051959
France,08/08/2019,Domestic Aviation,0.00568216
France,09/08/2019,Domestic Aviation,0.00611352
France,10/08/2019,Domestic Aviation,0.00711596
France,11/08/2019,Domestic Aviation,0.0064281
France,12/08/2019,Domestic Aviation,0.00565195
France,13/08/2019,Domestic Aviation,0.0053333
France,14/08/2019,Domestic Aviation,0.00526149
France,15/08/2019,Domestic Aviation,0.00544187
France,16/08/2019,Domestic Aviation,0.00634429
France,17/08/2019,Domestic Aviation,0.00729255
France,18/08/2019,Domestic Aviation,0.00679982
France,19/08/2019,Domestic Aviation,0.00624033
France,20/08/2019,Domestic Aviation,0.00574271
France,21/08/2019,Domestic Aviation,0.00586808
France,22/08/2019,Domestic Aviation,0.00633158
France,23/08/2019,Domestic Aviation,0.00669278
France,24/08/2019,Domestic Aviation,0.00744399
France,25/08/2019,Domestic Aviation,0.00680172
France,26/08/2019,Domestic Aviation,0.00686931
France,27/08/2019,Domestic Aviation,0.00670968
France,28/08/2019,Domestic Aviation,0.00680736
France,29/08/2019,Domestic Aviation,0.00690718
France,30/08/2019,Domestic Aviation,0.00743738
France,31/08/2019,Domestic Aviation,0.00736048
France,01/09/2019,Domestic Aviation,0.00662665
France,02/09/2019,Domestic Aviation,0.00689466
France,03/09/2019,Domestic Aviation,0.00641749
France,04/09/2019,Domestic Aviation,0.00692305
France,05/09/2019,Domestic Aviation,0.00727277
France,06/09/2019,Domestic Aviation,0.00749814
France,07/09/2019,Domestic Aviation,0.00637783
France,08/09/2019,Domestic Aviation,0.00654202
France,09/09/2019,Domestic Aviation,0.00742463
France,10/09/2019,Domestic Aviation,0.00717024
France,11/09/2019,Domestic Aviation,0.00725063
France,12/09/2019,Domestic Aviation,0.00740996
France,13/09/2019,Domestic Aviation,0.007796
France,14/09/2019,Domestic Aviation,0.00656788
France,15/09/2019,Domestic Aviation,0.00677341
France,16/09/2019,Domestic Aviation,0.0075905
France,17/09/2019,Domestic Aviation,0.00713411
France,18/09/2019,Domestic Aviation,0.00720565
France,19/09/2019,Domestic Aviation,0.00747053
France,20/09/2019,Domestic Aviation,0.00777277
France,21/09/2019,Domestic Aviation,0.00640974
France,22/09/2019,Domestic Aviation,0.00659437
France,23/09/2019,Domestic Aviation,0.00739386
France,24/09/2019,Domestic Aviation,0.00708809
France,25/09/2019,Domestic Aviation,0.00719219
France,26/09/2019,Domestic Aviation,0.00729901
France,27/09/2019,Domestic Aviation,0.00778589
France,28/09/2019,Domestic Aviation,0.00638798
France,29/09/2019,Domestic Aviation,0.00662842
France,30/09/2019,Domestic Aviation,0.0072722
France,01/10/2019,Domestic Aviation,0.00685912
France,02/10/2019,Domestic Aviation,0.00708691
France,03/10/2019,Domestic Aviation,0.00719372
France,04/10/2019,Domestic Aviation,0.00750702
France,05/10/2019,Domestic Aviation,0.00525962
France,06/10/2019,Domestic Aviation,0.00597664
France,07/10/2019,Domestic Aviation,0.00706314
France,08/10/2019,Domestic Aviation,0.00682539
France,09/10/2019,Domestic Aviation,0.006882
France,10/10/2019,Domestic Aviation,0.00713876
France,11/10/2019,Domestic Aviation,0.00736774
France,12/10/2019,Domestic Aviation,0.00472092
France,13/10/2019,Domestic Aviation,0.00577884
France,14/10/2019,Domestic Aviation,0.00688239
France,15/10/2019,Domestic Aviation,0.00630399
France,16/10/2019,Domestic Aviation,0.00674331
France,17/10/2019,Domestic Aviation,0.00702374
France,18/10/2019,Domestic Aviation,0.00719752
France,19/10/2019,Domestic Aviation,0.00519941
France,20/10/2019,Domestic Aviation,0.00564486
France,21/10/2019,Domestic Aviation,0.0067781
France,22/10/2019,Domestic Aviation,0.00624377
France,23/10/2019,Domestic Aviation,0.00664223
France,24/10/2019,Domestic Aviation,0.00689201
France,25/10/2019,Domestic Aviation,0.00712335
France,26/10/2019,Domestic Aviation,0.00532828
France,27/10/2019,Domestic Aviation,0.0053791
France,28/10/2019,Domestic Aviation,0.00607809
France,29/10/2019,Domestic Aviation,0.00612787
France,30/10/2019,Domestic Aviation,0.00651391
France,31/10/2019,Domestic Aviation,0.00640937
France,01/11/2019,Domestic Aviation,0.00524729
France,02/11/2019,Domestic Aviation,0.00416846
France,03/11/2019,Domestic Aviation,0.00552693
France,04/11/2019,Domestic Aviation,0.00679351
France,05/11/2019,Domestic Aviation,0.00633059
France,06/11/2019,Domestic Aviation,0.00655762
France,07/11/2019,Domestic Aviation,0.00657314
France,08/11/2019,Domestic Aviation,0.00674085
France,09/11/2019,Domestic Aviation,0.00344208
France,10/11/2019,Domestic Aviation,0.00464262
France,11/11/2019,Domestic Aviation,0.00538433
France,12/11/2019,Domestic Aviation,0.00620351
France,13/11/2019,Domestic Aviation,0.00637765
France,14/11/2019,Domestic Aviation,0.00629351
France,15/11/2019,Domestic Aviation,0.00654674
France,16/11/2019,Domestic Aviation,0.00341496
France,17/11/2019,Domestic Aviation,0.00494767
France,18/11/2019,Domestic Aviation,0.00649144
France,19/11/2019,Domestic Aviation,0.00631542
France,20/11/2019,Domestic Aviation,0.00646603
France,21/11/2019,Domestic Aviation,0.00638402
France,22/11/2019,Domestic Aviation,0.00675584
France,23/11/2019,Domestic Aviation,0.0033562
France,24/11/2019,Domestic Aviation,0.00486706
France,25/11/2019,Domestic Aviation,0.00667165
France,26/11/2019,Domestic Aviation,0.006343
France,27/11/2019,Domestic Aviation,0.00643384
France,28/11/2019,Domestic Aviation,0.00654001
France,29/11/2019,Domestic Aviation,0.00705745
France,30/11/2019,Domestic Aviation,0.00350317
France,01/12/2019,Domestic Aviation,0.00501481
France,02/12/2019,Domestic Aviation,0.00672651
France,03/12/2019,Domestic Aviation,0.00653762
France,04/12/2019,Domestic Aviation,0.00673702
France,05/12/2019,Domestic Aviation,0.00354724
France,06/12/2019,Domestic Aviation,0.00494597
France,07/12/2019,Domestic Aviation,0.00347083
France,08/12/2019,Domestic Aviation,0.0052051
France,09/12/2019,Domestic Aviation,0.00686951
France,10/12/2019,Domestic Aviation,0.004812
France,11/12/2019,Domestic Aviation,0.00677605
France,12/12/2019,Domestic Aviation,0.00620958
France,13/12/2019,Domestic Aviation,0.00686414
France,14/12/2019,Domestic Aviation,0.0038374
France,15/12/2019,Domestic Aviation,0.0051286
France,16/12/2019,Domestic Aviation,0.00677532
France,17/12/2019,Domestic Aviation,0.00554232
France,18/12/2019,Domestic Aviation,0.00702442
France,19/12/2019,Domestic Aviation,0.00674266
France,20/12/2019,Domestic Aviation,0.00728323
France,21/12/2019,Domestic Aviation,0.00512885
France,22/12/2019,Domestic Aviation,0.0047222
France,23/12/2019,Domestic Aviation,0.00617244
France,24/12/2019,Domestic Aviation,0.00503945
France,25/12/2019,Domestic Aviation,0.00351367
France,26/12/2019,Domestic Aviation,0.00560024
France,27/12/2019,Domestic Aviation,0.00596229
France,28/12/2019,Domestic Aviation,0.00447408
France,29/12/2019,Domestic Aviation,0.00517155
France,30/12/2019,Domestic Aviation,0.00560152
France,31/12/2019,Domestic Aviation,0.0044534
France,01/01/2020,Domestic Aviation,0.00423617
France,02/01/2020,Domestic Aviation,0.00547681
France,03/01/2020,Domestic Aviation,0.00591675
France,04/01/2020,Domestic Aviation,0.00440119
France,05/01/2020,Domestic Aviation,0.00546655
France,06/01/2020,Domestic Aviation,0.00642485
France,07/01/2020,Domestic Aviation,0.00567374
France,08/01/2020,Domestic Aviation,0.00327656
France,09/01/2020,Domestic Aviation,0.00544949
France,10/01/2020,Domestic Aviation,0.00652869
France,11/01/2020,Domestic Aviation,0.00353889
France,12/01/2020,Domestic Aviation,0.00477031
France,13/01/2020,Domestic Aviation,0.00637859
France,14/01/2020,Domestic Aviation,0.0058191
France,15/01/2020,Domestic Aviation,0.00618282
France,16/01/2020,Domestic Aviation,0.00628102
France,17/01/2020,Domestic Aviation,0.00663192
France,18/01/2020,Domestic Aviation,0.0035603
France,19/01/2020,Domestic Aviation,0.00499201
France,20/01/2020,Domestic Aviation,0.00672011
France,21/01/2020,Domestic Aviation,0.00636167
France,22/01/2020,Domestic Aviation,0.00660407
France,23/01/2020,Domestic Aviation,0.00667353
France,24/01/2020,Domestic Aviation,0.00660744
France,25/01/2020,Domestic Aviation,0.00353068
France,26/01/2020,Domestic Aviation,0.00489398
France,27/01/2020,Domestic Aviation,0.00662404
France,28/01/2020,Domestic Aviation,0.00630044
France,29/01/2020,Domestic Aviation,0.0062504
France,30/01/2020,Domestic Aviation,0.00667008
France,31/01/2020,Domestic Aviation,0.00700774
France,01/02/2020,Domestic Aviation,0.00360444
France,02/02/2020,Domestic Aviation,0.00499482
France,03/02/2020,Domestic Aviation,0.00662644
France,04/02/2020,Domestic Aviation,0.00630407
France,05/02/2020,Domestic Aviation,0.00658543
France,06/02/2020,Domestic Aviation,0.00608997
France,07/02/2020,Domestic Aviation,0.00594795
France,08/02/2020,Domestic Aviation,0.00405683
France,09/02/2020,Domestic Aviation,0.0045343
France,10/02/2020,Domestic Aviation,0.00611122
France,11/02/2020,Domestic Aviation,0.00604056
France,12/02/2020,Domestic Aviation,0.00657681
France,13/02/2020,Domestic Aviation,0.00628995
France,14/02/2020,Domestic Aviation,0.00680346
France,15/02/2020,Domestic Aviation,0.00440505
France,16/02/2020,Domestic Aviation,0.00494252
France,17/02/2020,Domestic Aviation,0.00639237
France,18/02/2020,Domestic Aviation,0.00619731
France,19/02/2020,Domestic Aviation,0.00625198
France,20/02/2020,Domestic Aviation,0.00596011
France,21/02/2020,Domestic Aviation,0.00674611
France,22/02/2020,Domestic Aviation,0.00431511
France,23/02/2020,Domestic Aviation,0.00545115
France,24/02/2020,Domestic Aviation,0.00628705
France,25/02/2020,Domestic Aviation,0.00599976
France,26/02/2020,Domestic Aviation,0.00583051
France,27/02/2020,Domestic Aviation,0.00632416
France,28/02/2020,Domestic Aviation,0.0067186
France,29/02/2020,Domestic Aviation,0.00410922
France,01/03/2020,Domestic Aviation,0.00505278
France,02/03/2020,Domestic Aviation,0.0061786
France,03/03/2020,Domestic Aviation,0.00602443
France,04/03/2020,Domestic Aviation,0.00610329
France,05/03/2020,Domestic Aviation,0.00584995
France,06/03/2020,Domestic Aviation,0.00645181
France,07/03/2020,Domestic Aviation,0.00348678
France,08/03/2020,Domestic Aviation,0.0047787
France,09/03/2020,Domestic Aviation,0.00651999
France,10/03/2020,Domestic Aviation,0.00617212
France,11/03/2020,Domestic Aviation,0.00649155
France,12/03/2020,Domestic Aviation,0.00639849
France,13/03/2020,Domestic Aviation,0.00661874
France,14/03/2020,Domestic Aviation,0.00343175
France,15/03/2020,Domestic Aviation,0.00497186
France,16/03/2020,Domestic Aviation,0.00489594
France,17/03/2020,Domestic Aviation,0.00363701
France,18/03/2020,Domestic Aviation,0.00312663
France,19/03/2020,Domestic Aviation,0.00272817
France,20/03/2020,Domestic Aviation,0.00257563
France,21/03/2020,Domestic Aviation,0.00089595
France,22/03/2020,Domestic Aviation,0.00102827
France,23/03/2020,Domestic Aviation,0.00070375
France,24/03/2020,Domestic Aviation,0.00075678
France,25/03/2020,Domestic Aviation,0.00059299
France,26/03/2020,Domestic Aviation,0.00051155
France,27/03/2020,Domestic Aviation,0.00047658
France,28/03/2020,Domestic Aviation,0.00028415
France,29/03/2020,Domestic Aviation,0.00025926
France,30/03/2020,Domestic Aviation,0.0003202
France,31/03/2020,Domestic Aviation,0.00029477
France,01/04/2020,Domestic Aviation,0.00035784
France,02/04/2020,Domestic Aviation,0.00035429
France,03/04/2020,Domestic Aviation,0.00025807
France,04/04/2020,Domestic Aviation,0.00012491
France,05/04/2020,Domestic Aviation,0.00012899
France,06/04/2020,Domestic Aviation,0.00024455
France,07/04/2020,Domestic Aviation,0.00029321
France,08/04/2020,Domestic Aviation,0.0002881
France,09/04/2020,Domestic Aviation,0.00027761
France,10/04/2020,Domestic Aviation,0.00031797
France,11/04/2020,Domestic Aviation,0.00012484
France,12/04/2020,Domestic Aviation,0.0001359
France,13/04/2020,Domestic Aviation,0.00014441
France,14/04/2020,Domestic Aviation,0.00035936
France,15/04/2020,Domestic Aviation,0.00040213
France,16/04/2020,Domestic Aviation,0.00020148
France,17/04/2020,Domestic Aviation,0.00022365
France,18/04/2020,Domestic Aviation,0.0000778
France,19/04/2020,Domestic Aviation,0.0000965
France,20/04/2020,Domestic Aviation,0.0003167
France,21/04/2020,Domestic Aviation,0.00040084
France,22/04/2020,Domestic Aviation,0.00033071
France,23/04/2020,Domestic Aviation,0.00036091
France,24/04/2020,Domestic Aviation,0.00039808
France,25/04/2020,Domestic Aviation,0.000102
France,26/04/2020,Domestic Aviation,0.0000812
France,27/04/2020,Domestic Aviation,0.00043157
France,28/04/2020,Domestic Aviation,0.00031347
France,29/04/2020,Domestic Aviation,0.00040077
France,30/04/2020,Domestic Aviation,0.00044367
France,01/05/2020,Domestic Aviation,0.00019258
France,02/05/2020,Domestic Aviation,0.00014933
France,03/05/2020,Domestic Aviation,0.00014216
France,04/05/2020,Domestic Aviation,0.00048055
France,05/05/2020,Domestic Aviation,0.00043122
France,06/05/2020,Domestic Aviation,0.00041967
France,07/05/2020,Domestic Aviation,0.00042776
France,08/05/2020,Domestic Aviation,0.00023348
France,09/05/2020,Domestic Aviation,0.00017776
France,10/05/2020,Domestic Aviation,0.00014403
France,11/05/2020,Domestic Aviation,0.0006854
France,12/05/2020,Domestic Aviation,0.00085175
France,13/05/2020,Domestic Aviation,0.00066893
France,14/05/2020,Domestic Aviation,0.00070408
France,15/05/2020,Domestic Aviation,0.00070966
France,16/05/2020,Domestic Aviation,0.00029237
France,17/05/2020,Domestic Aviation,0.00032103
France,18/05/2020,Domestic Aviation,0.00066088
France,19/05/2020,Domestic Aviation,0.00078564
France,20/05/2020,Domestic Aviation,0.00095218
France,21/05/2020,Domestic Aviation,0.00065358
France,22/05/2020,Domestic Aviation,0.00045374
France,23/05/2020,Domestic Aviation,0.00031168
France,24/05/2020,Domestic Aviation,0.00050198
France,25/05/2020,Domestic Aviation,0.00092649
France,26/05/2020,Domestic Aviation,0.00084934
France,27/05/2020,Domestic Aviation,0.00090688
France,28/05/2020,Domestic Aviation,0.00112
France,29/05/2020,Domestic Aviation,0.00118624
France,30/05/2020,Domestic Aviation,0.00041169
France,31/05/2020,Domestic Aviation,0.00037615
France,01/06/2020,Domestic Aviation,0.00079317
France,02/06/2020,Domestic Aviation,0.00137111
France,03/06/2020,Domestic Aviation,0.00141011
France,04/06/2020,Domestic Aviation,0.00120617
France,05/06/2020,Domestic Aviation,0.00140902
France,06/06/2020,Domestic Aviation,0.00085694
France,07/06/2020,Domestic Aviation,0.00082165
France,08/06/2020,Domestic Aviation,0.00150702
France,09/06/2020,Domestic Aviation,0.0014669
France,10/06/2020,Domestic Aviation,0.0016365
France,11/06/2020,Domestic Aviation,0.00158492
France,12/06/2020,Domestic Aviation,0.00185255
France,13/06/2020,Domestic Aviation,0.00105609
France,14/06/2020,Domestic Aviation,0.00140587
France,15/06/2020,Domestic Aviation,0.00208701
France,16/06/2020,Domestic Aviation,0.00189375
France,17/06/2020,Domestic Aviation,0.00215533
France,18/06/2020,Domestic Aviation,0.00215467
France,19/06/2020,Domestic Aviation,0.00265387
France,20/06/2020,Domestic Aviation,0.00211709
France,21/06/2020,Domestic Aviation,0.00244026
France,22/06/2020,Domestic Aviation,0.00273058
France,23/06/2020,Domestic Aviation,0.00255859
France,24/06/2020,Domestic Aviation,0.00258022
France,25/06/2020,Domestic Aviation,0.00292616
France,26/06/2020,Domestic Aviation,0.00328441
France,27/06/2020,Domestic Aviation,0.00245101
France,28/06/2020,Domestic Aviation,0.00280252
France,29/06/2020,Domestic Aviation,0.00288295
France,30/06/2020,Domestic Aviation,0.00245323
France,01/07/2020,Domestic Aviation,0.00318337
France,02/07/2020,Domestic Aviation,0.00359427
France,03/07/2020,Domestic Aviation,0.00482976
France,04/07/2020,Domestic Aviation,0.00465426
France,05/07/2020,Domestic Aviation,0.00469717
France,06/07/2020,Domestic Aviation,0.00462771
France,07/07/2020,Domestic Aviation,0.00369232
France,08/07/2020,Domestic Aviation,0.00378442
France,09/07/2020,Domestic Aviation,0.00384929
France,10/07/2020,Domestic Aviation,0.00544903
France,11/07/2020,Domestic Aviation,0.0054302
France,12/07/2020,Domestic Aviation,0.00438211
France,13/07/2020,Domestic Aviation,0.00352773
France,14/07/2020,Domestic Aviation,0.00364638
France,15/07/2020,Domestic Aviation,0.00415831
France,16/07/2020,Domestic Aviation,0.00389171
France,17/07/2020,Domestic Aviation,0.00510952
France,18/07/2020,Domestic Aviation,0.00515319
France,19/07/2020,Domestic Aviation,0.00499828
France,20/07/2020,Domestic Aviation,0.00493218
France,21/07/2020,Domestic Aviation,0.00392519
France,22/07/2020,Domestic Aviation,0.00415214
France,23/07/2020,Domestic Aviation,0.00438168
France,24/07/2020,Domestic Aviation,0.005728
France,25/07/2020,Domestic Aviation,0.00553128
France,26/07/2020,Domestic Aviation,0.00507364
France,27/07/2020,Domestic Aviation,0.00519243
France,28/07/2020,Domestic Aviation,0.00415365
France,29/07/2020,Domestic Aviation,0.0036613
France,30/07/2020,Domestic Aviation,0.00459495
France,31/07/2020,Domestic Aviation,0.00580936
France,01/08/2020,Domestic Aviation,0.00678785
France,02/08/2020,Domestic Aviation,0.00571877
France,03/08/2020,Domestic Aviation,0.00496502
France,04/08/2020,Domestic Aviation,0.00446312
France,05/08/2020,Domestic Aviation,0.00433929
France,06/08/2020,Domestic Aviation,0.0047743
France,07/08/2020,Domestic Aviation,0.005514
France,08/08/2020,Domestic Aviation,0.00617318
France,09/08/2020,Domestic Aviation,0.0057774
France,10/08/2020,Domestic Aviation,0.0050827
France,11/08/2020,Domestic Aviation,0.00452421
France,12/08/2020,Domestic Aviation,0.0043139
France,13/08/2020,Domestic Aviation,0.00447959
France,14/08/2020,Domestic Aviation,0.00563159
France,15/08/2020,Domestic Aviation,0.00613516
France,16/08/2020,Domestic Aviation,0.00587494
France,17/08/2020,Domestic Aviation,0.00525694
France,18/08/2020,Domestic Aviation,0.0046467
France,19/08/2020,Domestic Aviation,0.00453695
France,20/08/2020,Domestic Aviation,0.00482621
France,21/08/2020,Domestic Aviation,0.00553314
France,22/08/2020,Domestic Aviation,0.00635775
France,23/08/2020,Domestic Aviation,0.00638768
France,24/08/2020,Domestic Aviation,0.00580418
France,25/08/2020,Domestic Aviation,0.00523137
France,26/08/2020,Domestic Aviation,0.00529813
France,27/08/2020,Domestic Aviation,0.0054134
France,28/08/2020,Domestic Aviation,0.00604735
France,29/08/2020,Domestic Aviation,0.00654107
France,30/08/2020,Domestic Aviation,0.006359
France,31/08/2020,Domestic Aviation,0.00615103
France,01/09/2020,Domestic Aviation,0.00528518
France,02/09/2020,Domestic Aviation,0.00543645
France,03/09/2020,Domestic Aviation,0.00542364
France,04/09/2020,Domestic Aviation,0.00607014
France,05/09/2020,Domestic Aviation,0.00559484
France,06/09/2020,Domestic Aviation,0.00563868
France,07/09/2020,Domestic Aviation,0.00562972
France,08/09/2020,Domestic Aviation,0.0054008
France,09/09/2020,Domestic Aviation,0.00551965
France,10/09/2020,Domestic Aviation,0.00555045
France,11/09/2020,Domestic Aviation,0.00616887
France,12/09/2020,Domestic Aviation,0.00530452
France,13/09/2020,Domestic Aviation,0.00587795
France,14/09/2020,Domestic Aviation,0.00579419
France,15/09/2020,Domestic Aviation,0.00510695
France,16/09/2020,Domestic Aviation,0.00509515
France,17/09/2020,Domestic Aviation,0.00551761
France,18/09/2020,Domestic Aviation,0.00604607
France,19/09/2020,Domestic Aviation,0.005
France,20/09/2020,Domestic Aviation,0.00539855
France,21/09/2020,Domestic Aviation,0.00552215
France,22/09/2020,Domestic Aviation,0.00463724
France,23/09/2020,Domestic Aviation,0.00516094
France,24/09/2020,Domestic Aviation,0.00518841
France,25/09/2020,Domestic Aviation,0.00534595
France,26/09/2020,Domestic Aviation,0.00490639
France,27/09/2020,Domestic Aviation,0.00524541
France,28/09/2020,Domestic Aviation,0.00452132
France,29/09/2020,Domestic Aviation,0.00408995
France,30/09/2020,Domestic Aviation,0.00492807
France,01/10/2020,Domestic Aviation,0.004493
France,02/10/2020,Domestic Aviation,0.00458596
France,03/10/2020,Domestic Aviation,0.00391074
France,04/10/2020,Domestic Aviation,0.00442438
France,05/10/2020,Domestic Aviation,0.00449382
France,06/10/2020,Domestic Aviation,0.00395773
France,07/10/2020,Domestic Aviation,0.00424039
France,08/10/2020,Domestic Aviation,0.00438097
France,09/10/2020,Domestic Aviation,0.00513772
France,10/10/2020,Domestic Aviation,0.00368024
France,11/10/2020,Domestic Aviation,0.00438605
France,12/10/2020,Domestic Aviation,0.00445545
France,13/10/2020,Domestic Aviation,0.00403723
France,14/10/2020,Domestic Aviation,0.00427237
France,15/10/2020,Domestic Aviation,0.00431219
France,16/10/2020,Domestic Aviation,0.00539334
France,17/10/2020,Domestic Aviation,0.00450599
France,18/10/2020,Domestic Aviation,0.00466425
France,19/10/2020,Domestic Aviation,0.00469604
France,20/10/2020,Domestic Aviation,0.00398633
France,21/10/2020,Domestic Aviation,0.00430455
France,22/10/2020,Domestic Aviation,0.00425093
France,23/10/2020,Domestic Aviation,0.00509449
France,24/10/2020,Domestic Aviation,0.00431735
France,25/10/2020,Domestic Aviation,0.00445092
France,26/10/2020,Domestic Aviation,0.00449549
France,27/10/2020,Domestic Aviation,0.00395434
France,28/10/2020,Domestic Aviation,0.00408734
France,29/10/2020,Domestic Aviation,0.00455061
France,30/10/2020,Domestic Aviation,0.00508278
France,31/10/2020,Domestic Aviation,0.0033141
France,01/11/2020,Domestic Aviation,0.00477587
France,02/11/2020,Domestic Aviation,0.00342307
France,03/11/2020,Domestic Aviation,0.00238185
France,04/11/2020,Domestic Aviation,0.00259058
France,05/11/2020,Domestic Aviation,0.00248908
France,06/11/2020,Domestic Aviation,0.00322813
France,07/11/2020,Domestic Aviation,0.00135432
France,08/11/2020,Domestic Aviation,0.00170586
France,09/11/2020,Domestic Aviation,0.00222883
France,10/11/2020,Domestic Aviation,0.00192479
France,11/11/2020,Domestic Aviation,0.0011751
France,12/11/2020,Domestic Aviation,0.00190059
France,13/11/2020,Domestic Aviation,0.00209765
France,14/11/2020,Domestic Aviation,0.00095381
France,15/11/2020,Domestic Aviation,0.00112453
France,16/11/2020,Domestic Aviation,0.00208189
France,17/11/2020,Domestic Aviation,0.00169053
France,18/11/2020,Domestic Aviation,0.00198216
France,19/11/2020,Domestic Aviation,0.00195205
France,20/11/2020,Domestic Aviation,0.00216506
France,21/11/2020,Domestic Aviation,0.00105264
France,22/11/2020,Domestic Aviation,0.00130673
France,23/11/2020,Domestic Aviation,0.00211708
France,24/11/2020,Domestic Aviation,0.00173982
France,25/11/2020,Domestic Aviation,0.00199072
France,26/11/2020,Domestic Aviation,0.00181619
France,27/11/2020,Domestic Aviation,0.00228374
France,28/11/2020,Domestic Aviation,0.00100099
France,29/11/2020,Domestic Aviation,0.00129639
France,30/11/2020,Domestic Aviation,0.00239013
France,01/12/2020,Domestic Aviation,0.00171816
France,02/12/2020,Domestic Aviation,0.00241701
France,03/12/2020,Domestic Aviation,0.00188694
France,04/12/2020,Domestic Aviation,0.00251578
France,05/12/2020,Domestic Aviation,0.00082545
France,06/12/2020,Domestic Aviation,0.00139103
France,07/12/2020,Domestic Aviation,0.00229187
France,08/12/2020,Domestic Aviation,0.00164627
France,09/12/2020,Domestic Aviation,0.00220286
France,10/12/2020,Domestic Aviation,0.0018567
France,11/12/2020,Domestic Aviation,0.00232732
France,12/12/2020,Domestic Aviation,0.00091349
France,13/12/2020,Domestic Aviation,0.00150306
France,14/12/2020,Domestic Aviation,0.00286352
France,15/12/2020,Domestic Aviation,0.00265697
France,16/12/2020,Domestic Aviation,0.00309293
France,17/12/2020,Domestic Aviation,0.00356022
France,18/12/2020,Domestic Aviation,0.00542229
France,19/12/2020,Domestic Aviation,0.00395519
France,20/12/2020,Domestic Aviation,0.00448688
France,21/12/2020,Domestic Aviation,0.00453511
France,22/12/2020,Domestic Aviation,0.00427313
France,23/12/2020,Domestic Aviation,0.00510788
France,24/12/2020,Domestic Aviation,0.0038577
France,25/12/2020,Domestic Aviation,0.0024448
France,26/12/2020,Domestic Aviation,0.00440807
France,27/12/2020,Domestic Aviation,0.00487045
France,28/12/2020,Domestic Aviation,0.00418419
France,29/12/2020,Domestic Aviation,0.0039503
France,30/12/2020,Domestic Aviation,0.00446342
France,31/12/2020,Domestic Aviation,0.00497653
Germany,01/01/2019,Domestic Aviation,0.00368439
Germany,02/01/2019,Domestic Aviation,0.00469265
Germany,03/01/2019,Domestic Aviation,0.00502864
Germany,04/01/2019,Domestic Aviation,0.00464659
Germany,05/01/2019,Domestic Aviation,0.00279938
Germany,06/01/2019,Domestic Aviation,0.00406599
Germany,07/01/2019,Domestic Aviation,0.00582282
Germany,08/01/2019,Domestic Aviation,0.0061852
Germany,09/01/2019,Domestic Aviation,0.00580074
Germany,10/01/2019,Domestic Aviation,0.00419166
Germany,11/01/2019,Domestic Aviation,0.005627
Germany,12/01/2019,Domestic Aviation,0.00342146
Germany,13/01/2019,Domestic Aviation,0.00422419
Germany,14/01/2019,Domestic Aviation,0.00642825
Germany,15/01/2019,Domestic Aviation,0.00451756
Germany,16/01/2019,Domestic Aviation,0.00575236
Germany,17/01/2019,Domestic Aviation,0.00689436
Germany,18/01/2019,Domestic Aviation,0.00665096
Germany,19/01/2019,Domestic Aviation,0.00358163
Germany,20/01/2019,Domestic Aviation,0.00432331
Germany,21/01/2019,Domestic Aviation,0.00656598
Germany,22/01/2019,Domestic Aviation,0.00668563
Germany,23/01/2019,Domestic Aviation,0.00668607
